target_id,t_sim,x,y,z
CUBE_3,17.777,-76.658928,1.751060,-154.713455
CUBE_1,17.988,-17.669819,0.000000,-29.999966
CUBE_3,17.990,-80.063950,1.751060,-154.713455
CUBE_1,18.199,-18.940905,0.000000,-29.999966
CUBE_3,18.201,-83.453644,1.751060,-154.713455
CUBE_1,18.413,-20.221964,0.000000,-29.999996
CUBE_3,18.415,-86.870125,1.751060,-154.713455
CUBE_1,18.626,-21.498787,0.000000,-29.999996
CUBE_3,18.628,-90.274124,1.751060,-154.713455
CUBE_1,18.839,-22.778315,0.000000,-29.999996
CUBE_3,18.841,-93.685944,1.751060,-154.713455
CUBE_1,19.052,-24.054527,0.000000,-29.999996
CUBE_3,19.054,-97.089485,1.751060,-154.713455
CUBE_1,19.263,-25.323307,0.000000,-29.999996
CUBE_3,19.265,-100.432533,1.751060,-154.307739
CUBE_1,19.486,-26.659643,0.000000,-29.999996
CUBE_3,19.488,-103.618736,1.751060,-152.770706
CUBE_1,19.699,-27.936378,0.000000,-29.999996
CUBE_3,19.701,-105.973991,1.751060,-150.347824
CUBE_1,19.910,-29.205116,0.000000,-29.999996
CUBE_3,19.912,-107.381660,1.751060,-147.297562
CUBE_1,20.118,-30.454451,0.000000,-29.999996
CUBE_3,20.120,-107.759186,1.751060,-144.002213
CUBE_1,20.325,-31.694439,0.000000,-29.999996
CUBE_3,20.327,-107.761742,1.751060,-140.694351
CUBE_1,20.538,-32.972286,0.000000,-29.999996
CUBE_3,20.540,-107.762535,1.751060,-137.281540
CUBE_1,20.749,-34.237106,0.000000,-29.999996
CUBE_3,20.751,-107.762543,1.751060,-133.914886
CUBE_1,20.958,-35.493065,0.000000,-29.999996
CUBE_3,20.960,-107.762543,1.751060,-130.564194
CUBE_1,21.165,-36.736496,0.000000,-29.999996
CUBE_3,21.167,-107.762550,1.751060,-127.250092
CUBE_1,21.375,-37.996719,0.000000,-29.999996
CUBE_3,21.377,-107.762550,1.751060,-123.889740
CUBE_1,21.584,-39.250530,0.000000,-29.999996
CUBE_3,21.586,-107.762550,1.751060,-120.546936
CUBE_1,21.793,-40.504185,0.000000,-29.999996
CUBE_3,21.796,-107.762550,1.751060,-117.197372
CUBE_1,22.001,-41.748920,0.000000,-29.999996
CUBE_3,22.003,-107.762550,1.751060,-113.878571
CUBE_1,22.213,-43.022179,0.000000,-29.999996
CUBE_3,22.215,-107.762550,1.751060,-110.484436
CUBE_1,22.426,-44.302738,0.000000,-29.999996
CUBE_3,22.429,-107.762550,1.751060,-107.064835
CUBE_1,22.643,-45.602016,0.000000,-29.999996
CUBE_3,22.645,-107.762550,1.751060,-103.603546
CUBE_1,22.864,-46.925770,0.000000,-29.999996
CUBE_3,22.868,-107.762550,1.751060,-100.037415
CUBE_1,23.076,-48.198723,0.000000,-29.999996
CUBE_3,23.078,-107.762550,1.751060,-96.679092
CUBE_1,23.289,-49.476082,0.000000,-29.999996
CUBE_3,23.291,-107.762550,1.751060,-93.268494
CUBE_1,23.500,-50.747318,0.000000,-29.999996
CUBE_3,23.503,-107.762550,1.751060,-89.881958
CUBE_1,23.712,-52.014629,0.000000,-29.999996
CUBE_3,23.714,-107.762550,1.751060,-86.503555
CUBE_1,23.924,-53.285946,0.000000,-29.999996
CUBE_3,23.926,-107.762550,1.751060,-83.112274
CUBE_1,24.136,-54.558804,0.000000,-29.999996
CUBE_3,24.138,-107.762550,1.751060,-79.718964
CUBE_1,24.350,-55.847237,0.000000,-29.999996
CUBE_3,24.352,-107.762550,1.751060,-76.283173
CUBE_1,24.559,-57.099396,0.000000,-29.999996
CUBE_3,24.561,-107.762550,1.751060,-72.942657
CUBE_1,24.772,-58.375710,0.000000,-29.999996
CUBE_3,24.774,-107.762550,1.751060,-69.539429
CUBE_1,24.986,-59.658352,0.000000,-29.999996
CUBE_3,24.988,-107.762550,1.751060,-66.118073
CUBE_1,25.199,-60.936462,0.000000,-29.999996
CUBE_3,25.201,-107.762550,1.751060,-62.705418
CUBE_1,25.411,-62.210205,0.000000,-29.999996
CUBE_3,25.413,-107.762550,1.751060,-59.308323
CUBE_1,25.622,-63.477726,0.000000,-29.999996
CUBE_3,25.624,-107.762550,1.751060,-55.932209
CUBE_1,25.833,-64.744415,0.000000,-29.999996
CUBE_3,25.835,-107.762550,1.751060,-52.556416
CUBE_1,26.045,-66.011749,0.000000,-29.999996
CUBE_3,26.047,-107.762550,1.751060,-49.170216
CUBE_1,26.258,-67.290863,0.000000,-29.999996
CUBE_3,26.260,-107.762550,1.751060,-45.764729
CUBE_1,26.469,-68.556946,0.000000,-29.999996
CUBE_3,26.471,-107.454666,1.751060,-42.416451
CUBE_1,26.703,-69.961456,0.000000,-29.999998
CUBE_3,26.705,-105.936737,1.751060,-39.024796
CUBE_1,26.911,-71.210609,0.000000,-29.999998
CUBE_3,26.913,-103.624794,1.751060,-36.659645
CUBE_1,27.120,-72.465240,0.000000,-29.999998
CUBE_3,27.122,-100.649185,1.751060,-35.179604
CUBE_1,27.369,-73.961288,0.000000,-29.999998
CUBE_3,27.371,-96.710243,1.751060,-34.715343
CUBE_1,27.579,-75.216606,0.000000,-29.999998
CUBE_3,27.581,-93.361786,1.751060,-34.713718
CUBE_1,27.788,-76.473190,0.000000,-29.999998
CUBE_3,27.791,-90.002655,1.751060,-34.713463
CUBE_1,27.997,-77.724426,0.000000,-29.999998
CUBE_3,27.999,-86.673149,1.751060,-34.713459
CUBE_1,28.206,-78.983147,0.000000,-29.999998
CUBE_3,28.209,-83.317093,1.751060,-34.713459
CUBE_1,28.416,-80.239311,0.000000,-29.999998
CUBE_3,28.418,-79.966675,1.751060,-34.713459
CUBE_1,28.626,-81.503265,0.000000,-29.999998
CUBE_3,28.629,-76.588417,1.751060,-34.713459
CUBE_1,28.837,-82.764824,0.000000,-29.999998
CUBE_3,28.839,-73.233734,1.751060,-34.713459
CUBE_1,29.094,-84.309433,0.000000,-29.999998
CUBE_3,29.096,-69.113899,1.751060,-34.713455
CUBE_1,29.303,-85.561180,0.000000,-29.999998
CUBE_3,29.305,-65.776649,1.751060,-34.713455
CUBE_1,29.514,-86.829544,0.000000,-29.999998
CUBE_3,29.516,-62.391556,1.751060,-34.713455
CUBE_1,29.729,-88.119186,0.000000,-29.999998
CUBE_3,29.731,-58.952282,1.751060,-34.713455
CUBE_1,29.939,-89.379562,0.000000,-29.999998
CUBE_3,29.941,-55.594746,1.751060,-34.713455
CUBE_1,30.148,-90.630440,0.000000,-29.999998
CUBE_3,30.150,-52.259010,1.751060,-34.713455
CUBE_1,30.358,-91.890915,0.000000,-29.999998
CUBE_3,30.360,-48.897690,1.751060,-34.713455
CUBE_1,30.566,-93.143127,0.000000,-29.999998
CUBE_3,30.569,-45.552811,1.751060,-34.713455
CUBE_1,30.776,-94.399185,0.000000,-29.999998
CUBE_3,30.778,-42.207634,1.751060,-34.713455
CUBE_1,30.987,-95.668472,0.000000,-29.999998
CUBE_3,30.989,-38.823330,1.751060,-34.713455
CUBE_1,31.198,-96.933037,0.000000,-29.999998
CUBE_3,31.200,-35.452415,1.751060,-34.713455
CUBE_1,31.404,-98.168228,0.000000,-29.999998
CUBE_3,31.406,-32.158314,1.751060,-34.713455
CUBE_1,31.614,-99.428841,0.000000,-29.999998
CUBE_3,31.616,-28.796144,1.751060,-34.713455
CUBE_1,31.824,-100.687889,0.000000,-29.999998
CUBE_3,31.826,-25.438219,1.751060,-34.713455
CUBE_1,32.034,-101.949272,0.000000,-29.999998
CUBE_3,32.036,-22.076281,1.751060,-34.713455
CUBE_1,32.244,-103.211304,0.000000,-29.999998
CUBE_3,32.247,-18.707512,1.751060,-34.713455
CUBE_1,32.458,-104.492165,0.000000,-29.999998
CUBE_3,32.460,-15.293982,1.751060,-34.713455
CUBE_1,32.670,-105.764786,0.000000,-29.999998
CUBE_3,32.672,-11.901002,1.751060,-34.713455
CUBE_1,32.884,-107.048973,0.000000,-29.999998
CUBE_3,32.886,-8.471553,1.751060,-34.713455
CUBE_1,33.103,-108.364326,0.000000,-29.999998
CUBE_3,33.105,-4.969271,1.751060,-34.713455
CUBE_1,33.314,-109.626511,0.000000,-29.999998
CUBE_3,33.316,-1.601405,1.751060,-34.713455
CUBE_1,33.525,-110.896065,0.000000,-29.999998
CUBE_3,33.527,1.780834,1.751060,-34.713455
CUBE_1,33.735,-112.154938,0.000000,-29.999998
CUBE_3,33.737,5.137556,1.751060,-34.713455
CUBE_1,33.989,-113.679024,0.000000,-29.999998
CUBE_3,33.991,9.203049,1.751060,-34.713455
CUBE_1,34.214,-115.027657,0.000000,-29.994118
CUBE_3,34.216,12.801867,1.751060,-34.713455
CUBE_1,34.434,-116.340744,0.000000,-29.881899
CUBE_3,34.435,16.313150,1.751060,-34.713455
CUBE_1,34.647,-117.588852,0.000000,-29.615520
CUBE_3,34.649,19.727619,1.751060,-34.713455
CUBE_1,34.868,-118.844421,0.000000,-29.193693
CUBE_3,34.872,23.300520,1.751060,-34.713455
CUBE_1,35.086,-120.024872,0.000000,-28.634266
CUBE_3,35.088,26.757048,1.751060,-34.713455
CUBE_1,35.292,-121.039886,0.000000,-27.929758
CUBE_3,35.294,30.052916,1.751060,-34.713455
CUBE_1,35.567,-122.259758,0.000000,-26.825031
CUBE_3,35.569,34.453777,1.751060,-34.713455
CUBE_1,35.781,-123.067467,0.000000,-25.839306
CUBE_3,35.783,37.867134,1.751060,-34.713455
CUBE_1,35.995,-123.764748,0.000000,-24.759684
CUBE_3,35.997,41.300842,1.751060,-34.713455
CUBE_1,36.222,-124.345932,0.000000,-23.528250
CUBE_3,36.224,44.936535,1.751060,-34.713455
CUBE_1,36.435,-124.693146,0.000000,-22.303995
CUBE_3,36.437,48.330154,1.751060,-34.713455
CUBE_1,36.649,-124.903717,0.000000,-21.041412
CUBE_3,36.651,51.755581,1.751060,-34.713455
CUBE_1,36.858,-124.996040,0.000000,-19.790939
CUBE_3,36.860,55.086243,2.037922,-34.713455
CUBE_1,37.071,-124.996918,0.000000,-18.513021
CUBE_3,37.073,58.476883,2.375028,-34.713455
CUBE_1,37.285,-124.997818,0.000000,-17.226252
CUBE_3,37.287,61.891781,2.716493,-34.713455
CUBE_1,37.498,-124.999046,0.000000,-15.950720
CUBE_3,37.500,65.279602,3.055272,-34.713455
CUBE_1,37.707,-124.999954,0.000000,-14.692790
CUBE_3,37.709,68.616287,3.388945,-34.713455
CUBE_1,37.957,-124.999954,0.000000,-13.193603
CUBE_3,37.959,72.594597,3.786776,-34.713455
CUBE_1,38.168,-124.999954,0.000000,-11.926476
CUBE_3,38.170,75.954834,4.122800,-34.713455
CUBE_1,38.378,-124.999954,0.000000,-10.669978
CUBE_3,38.380,79.290520,4.456368,-34.713455
CUBE_1,38.588,-124.999985,0.000000,-9.407972
CUBE_3,38.590,82.637238,4.791039,-34.713455
CUBE_1,38.798,-124.999985,0.000000,-8.147242
CUBE_3,38.800,85.985718,5.125887,-34.713455
CUBE_1,39.009,-124.999985,0.000000,-6.886120
CUBE_3,39.011,89.250717,5.863387,-34.713455
CUBE_1,39.222,-124.999985,0.000000,-5.605218
CUBE_3,39.224,92.520302,6.844203,-34.713455
CUBE_1,39.439,-124.999985,0.000000,-4.303118
CUBE_3,39.441,95.850845,7.843321,-34.713455
CUBE_1,39.664,-124.999985,0.000000,-2.954077
CUBE_3,39.666,99.293991,8.876207,-34.713455
CUBE_1,39.881,-124.999985,0.000000,-1.652164
CUBE_3,39.883,102.621422,9.874374,-34.713455
CUBE_1,40.092,-124.999985,0.000000,-0.384420
CUBE_3,40.094,105.859337,10.845697,-34.713455
CUBE_1,40.306,-124.999985,0.000000,0.898223
CUBE_3,40.308,109.134048,11.828062,-34.713455
CUBE_1,40.521,-124.999985,0.000000,2.191251
CUBE_3,40.528,112.498352,12.837294,-34.713455
CUBE_1,40.735,-124.999985,0.000000,3.471603
CUBE_3,40.737,115.707451,13.799973,-34.713455
CUBE_1,40.945,-124.999985,0.000000,4.732649
CUBE_3,40.947,118.928558,14.766203,-34.713455
CUBE_1,41.199,-124.999985,0.000000,6.258566
CUBE_3,41.201,122.826157,15.935352,-34.713455
CUBE_1,41.411,-124.999985,0.000000,7.528058
CUBE_3,41.413,126.065506,16.907187,-34.713455
CUBE_1,41.624,-124.999985,0.000000,8.806612
CUBE_3,41.626,129.331039,17.886875,-34.713455
CUBE_1,41.837,-124.999985,0.000000,10.086082
CUBE_3,41.839,132.599030,18.867233,-34.713455
CUBE_1,42.053,-124.999985,0.000000,11.378988
CUBE_3,42.055,135.904602,19.858841,-34.713455
CUBE_1,42.266,-124.999985,0.000000,12.656701
CUBE_3,42.268,139.167511,20.837656,-34.713455
CUBE_1,42.479,-124.999985,0.000000,13.934110
CUBE_3,42.481,142.431412,21.816757,-34.713455
CUBE_1,42.690,-124.999985,0.000000,15.202321
CUBE_3,42.692,145.667084,22.787420,-34.713455
CUBE_1,42.901,-124.999985,0.000000,16.471127
CUBE_3,42.904,148.912155,23.760899,-34.713455
CUBE_1,43.124,-124.999985,0.000000,17.808449
CUBE_3,43.126,152.323608,24.784256,-34.713455
CUBE_1,43.333,-124.999985,0.000000,19.061628
CUBE_3,43.335,155.526459,25.745054,-34.713455
CUBE_1,43.543,-124.999985,0.000000,20.323389
CUBE_3,43.547,158.774506,26.719429,-34.713455
CUBE_1,43.757,-124.999985,0.000000,21.603054
CUBE_3,43.759,162.016846,27.692085,-34.713455
CUBE_1,43.966,-124.999985,0.000000,22.857767
CUBE_3,43.968,165.221359,28.653393,-34.713455
CUBE_1,44.174,-124.999985,0.000000,24.105387
CUBE_3,44.176,168.409302,29.609720,-34.713455
CUBE_1,44.382,-124.999985,0.000000,25.355886
CUBE_3,44.384,171.603287,30.567856,-34.713455
CUBE_1,44.591,-124.999985,0.000000,26.608898
CUBE_3,44.593,174.804459,31.528143,-34.713455
CUBE_1,44.802,-124.999985,0.000000,27.873718
CUBE_3,44.804,178.037476,32.497990,-34.713455
CUBE_1,45.012,-124.999985,0.000000,29.133581
CUBE_3,45.014,181.250900,33.461964,-34.713455
CUBE_1,45.220,-124.999985,0.000000,30.383451
CUBE_3,45.222,184.448929,34.421318,-34.713455
CUBE_1,45.433,-124.999985,0.000000,31.663279
CUBE_3,45.435,187.713486,35.400627,-34.713455
CUBE_1,45.644,-124.999985,0.000000,32.929279
CUBE_3,45.646,190.946655,36.370544,-34.713455
CUBE_1,45.854,-124.999985,0.000000,34.188896
CUBE_3,45.857,194.166534,37.336460,-34.713455
CUBE_1,46.065,-124.999985,0.000000,35.452583
CUBE_3,46.067,197.393341,38.304462,-34.713455
CUBE_1,46.278,-124.999985,0.000000,36.727612
CUBE_3,46.279,200.647797,39.280720,-34.713455
CUBE_1,46.491,-124.999985,0.000000,38.007042
CUBE_3,46.493,203.916718,40.261314,-34.713455
CUBE_1,46.708,-124.999985,0.000000,39.311180
CUBE_3,46.710,207.246887,41.260296,-34.713455
CUBE_1,46.917,-124.999985,0.000000,40.562340
CUBE_3,46.919,210.443344,42.219173,-34.713455
CUBE_1,47.135,-124.999985,0.000000,41.869835
CUBE_3,47.137,213.787094,43.222233,-34.713455
CUBE_1,47.351,-124.999985,0.000000,43.166393
CUBE_3,47.353,217.097900,44.215412,-34.713455
CUBE_1,47.560,-124.999985,0.000000,44.424831
CUBE_3,47.562,220.310364,45.179119,-34.713455
CUBE_1,47.813,-124.999985,0.000000,45.940350
CUBE_3,47.815,224.181503,46.340393,-34.713455
CUBE_1,48.060,-124.999985,0.000000,47.424034
CUBE_3,48.062,227.971817,47.477421,-34.713455
CUBE_1,48.273,-124.999985,0.000000,48.699615
CUBE_3,48.275,231.226761,48.453846,-34.713455
CUBE_1,48.499,-124.999985,0.000000,50.055645
CUBE_3,48.501,234.692886,49.493652,-34.713455
CUBE_1,48.712,-124.999985,0.000000,51.336823
CUBE_3,48.714,237.961884,50.474339,-34.713455
CUBE_1,48.924,-124.999985,0.000000,52.604343
CUBE_3,48.926,241.203308,51.446739,-34.713455
CUBE_1,49.134,-124.999985,0.000000,53.868271
CUBE_3,49.137,244.435120,52.416222,-34.713455
CUBE_1,49.345,-124.999985,0.000000,55.130978
CUBE_3,49.347,247.653183,53.381565,-34.713455
CUBE_1,49.557,-124.999985,0.000000,56.402721
CUBE_3,49.559,250.903244,54.356525,-34.713455
CUBE_1,49.769,-124.999985,0.000000,57.677326
CUBE_3,49.771,254.158234,55.333160,-34.713455
CUBE_1,50.002,-124.999985,0.000000,59.076237
CUBE_3,50.004,257.730316,56.404793,-34.713455
CUBE_1,50.213,-124.999985,0.000000,60.339203
CUBE_3,50.215,260.956268,57.372517,-34.713455
CUBE_1,50.432,-124.999985,0.000000,61.656368
CUBE_3,50.435,264.325104,58.383141,-34.713455
CUBE_1,50.650,-124.999985,0.000000,62.965107
CUBE_3,50.652,267.662964,59.384472,-34.713455
CUBE_1,50.861,-124.999985,0.000000,64.228859
CUBE_3,50.863,270.892517,60.353226,-34.713455
CUBE_1,51.082,-124.999985,0.000000,65.553833
CUBE_3,51.084,274.283203,61.370319,-34.713455
CUBE_1,51.294,-124.999985,0.000000,66.826027
CUBE_3,51.296,277.524048,62.342567,-34.713455
CUBE_1,51.508,-124.999985,0.000000,68.113548
CUBE_3,51.511,280.816772,63.330376,-34.713455
CUBE_1,51.724,-124.999985,0.000000,69.408546
CUBE_3,51.726,284.119507,64.321175,-34.713455
CUBE_1,51.942,-124.999985,0.000000,70.716652
CUBE_3,51.945,287.465973,65.325027,-34.713455
CUBE_1,52.154,-124.999985,0.000000,71.989098
CUBE_3,52.156,290.711670,66.298729,-34.713455
CUBE_1,52.364,-124.999985,0.000000,73.246048
CUBE_3,52.366,293.921600,67.261673,-34.713455
CUBE_1,52.575,-124.999985,0.000000,74.513260
CUBE_3,52.577,297.160095,68.233101,-34.713455
CUBE_1,52.787,-124.999985,0.000000,75.785431
CUBE_3,52.789,300.407379,69.207268,-34.713455
CUBE_1,53.005,-124.999985,0.000000,77.092751
CUBE_3,53.007,303.747040,70.209091,-34.713455
CUBE_1,53.216,-124.999985,0.000000,78.360291
CUBE_3,53.218,306.987213,71.181107,-34.713455
CUBE_1,53.427,-124.999985,0.000000,79.623741
CUBE_3,53.429,310.213593,72.148979,-34.713455
CUBE_1,53.635,-124.922241,0.000000,80.869316
CUBE_3,53.637,313.402496,73.105614,-34.713455
CUBE_1,53.844,-124.742714,0.000000,82.107941
CUBE_3,53.846,316.610565,74.067963,-34.713455
CUBE_1,54.061,-124.411766,0.000000,83.363876
CUBE_3,54.063,319.931610,75.064171,-34.713455
CUBE_1,54.272,-123.883141,0.000000,84.516342
CUBE_3,54.274,323.168579,76.035194,-34.713455
CUBE_1,54.486,-123.224304,0.000000,85.615662
CUBE_3,54.488,326.451141,77.019905,-34.713455
CUBE_1,54.699,-122.451630,0.000000,86.627045
CUBE_3,54.701,329.711487,77.997986,-34.713455
CUBE_1,54.911,-121.556923,0.000000,87.530159
CUBE_3,54.913,332.962616,78.973328,-34.713455
CUBE_1,55.121,-120.542259,0.000000,88.276917
CUBE_3,55.124,336.185455,79.940125,-34.713455
CUBE_1,55.332,-119.451050,0.000000,88.910072
CUBE_3,55.334,339.415710,80.909142,-34.713455
CUBE_1,55.556,-118.224060,0.000000,89.441803
CUBE_3,55.562,342.902802,81.955193,-34.713455
CUBE_1,55.773,-116.964455,0.000000,89.785820
CUBE_3,55.776,346.178192,82.937683,-34.713455
CUBE_1,55.982,-115.721825,0.000000,89.933815
CUBE_3,55.984,349.377808,83.897507,-34.713455
CUBE_1,56.202,-114.408234,0.000000,89.996391
CUBE_3,56.204,352.743774,84.907318,-34.713455
CUBE_1,56.413,-113.142395,0.000000,89.997261
CUBE_3,56.415,355.975433,85.876701,-34.713455
CUBE_1,56.624,-111.873772,0.000000,89.998169
CUBE_3,56.628,359.244873,86.857506,-34.713455
CUBE_1,56.836,-110.604424,0.000000,89.999390
CUBE_3,56.838,362.455353,87.820511,-34.713455
CUBE_1,57.065,-109.229729,0.000000,89.999954
CUBE_3,57.067,365.966705,88.873871,-34.713455
CUBE_1,57.276,-107.966248,0.000000,89.999954
CUBE_3,57.278,369.195709,89.842491,-34.713455
CUBE_1,57.525,-106.468582,0.000000,89.999954
CUBE_3,57.527,373.021027,90.989944,-34.713455
CUBE_1,57.733,-105.219421,0.000000,89.999954
CUBE_3,57.735,376.210510,91.946732,-34.713455
CUBE_1,57.946,-103.940720,0.000000,89.999985
CUBE_3,57.949,379.480225,92.927551,-34.713455
CUBE_1,58.158,-102.673218,0.000000,89.999985
CUBE_3,58.160,382.718750,93.899010,-34.713455
CUBE_1,58.369,-101.404228,0.000000,89.999985
CUBE_3,58.371,385.957214,94.870476,-34.713455
CUBE_1,58.588,-100.093063,0.000000,89.999985
CUBE_3,58.590,389.307526,95.875534,-34.713455
CUBE_1,58.797,-98.837318,0.000000,89.999985
CUBE_3,58.799,392.513062,96.837105,-34.713455
CUBE_1,59.006,-97.580559,0.000000,89.999985
CUBE_3,59.008,395.722321,97.799805,-34.713455
CUBE_1,59.217,-96.316383,0.000000,89.999985
CUBE_3,59.219,398.954926,98.769539,-34.713455
CUBE_1,59.425,-95.067635,0.000000,89.999985
CUBE_3,59.427,402.140869,99.725296,-34.713455
CUBE_1,59.635,-93.808250,0.000000,89.999985
CUBE_3,59.637,405.358643,100.690620,-34.713455
CUBE_1,59.843,-92.563530,0.000000,89.999985
CUBE_3,59.845,408.536377,101.643898,-34.713455
CUBE_1,60.052,-91.309250,0.000000,89.999985
CUBE_3,60.054,411.740417,102.605064,-34.713455
CUBE_1,60.262,-90.046898,0.000000,89.999985
CUBE_3,60.264,414.967224,103.573044,-34.713455
CUBE_1,60.479,-88.748062,0.000000,89.999985
CUBE_3,60.481,418.284393,104.568146,-34.713455
CUBE_1,60.688,-87.491615,0.000000,89.999985
CUBE_3,60.690,421.491211,105.530136,-34.713455
CUBE_1,60.909,-86.165367,0.000000,89.999985
CUBE_3,60.911,424.879791,106.546600,-34.713455
CUBE_1,61.119,-84.904602,0.000000,89.999985
CUBE_3,61.121,428.102264,107.513298,-34.713455
CUBE_1,61.330,-83.638268,0.000000,89.999985
CUBE_3,61.332,431.332947,108.482407,-34.713455
CUBE_1,61.540,-82.379150,0.000000,89.999985
CUBE_3,61.542,434.552734,109.448219,-34.713455
CUBE_1,61.749,-81.128380,0.000000,89.999985
CUBE_3,61.751,437.747742,110.406654,-34.713455
CUBE_1,61.961,-79.851135,0.000000,89.999985
CUBE_3,61.963,441.008636,111.384834,-34.713455
CUBE_1,62.183,-78.521324,0.000000,89.999985
CUBE_3,62.185,444.403687,112.403358,-34.713455
CUBE_1,62.390,-77.277733,0.000000,89.999985
CUBE_3,62.392,447.579926,113.356155,-34.713455
CUBE_1,62.600,-76.022079,0.000000,89.999985
CUBE_3,62.602,450.792084,114.319763,-34.713455
CUBE_1,62.813,-74.740799,0.000000,89.999985
CUBE_3,62.815,454.061127,115.300453,-34.713455
CUBE_1,63.027,-73.456993,0.000000,89.999985
CUBE_3,63.029,457.339630,116.283981,-34.713455
CUBE_1,63.237,-72.196915,0.000000,89.999985
CUBE_3,63.239,460.557220,117.249199,-34.713455
CUBE_1,63.462,-70.850342,0.000000,89.999985
CUBE_3,63.464,463.998383,118.281548,-34.713455
CUBE_1,63.671,-69.593628,0.000000,89.999985
CUBE_3,63.681,467.330536,119.281158,-34.713455
CUBE_1,63.889,-68.286545,0.000000,89.999985
CUBE_3,63.891,470.545135,120.245361,-34.713455
CUBE_1,64.102,-67.005821,0.000000,89.999985
CUBE_3,64.104,473.816895,121.226776,-34.713455
CUBE_1,64.310,-65.759338,0.000000,89.999985
CUBE_3,64.312,477.000000,122.181702,-34.713455
CUBE_1,64.520,-64.499908,0.000000,89.999985
CUBE_3,64.522,480.217468,123.146935,-34.713455
CUBE_1,64.729,-63.246143,0.000000,89.999985
CUBE_3,64.731,483.420013,124.107674,-34.713455
CUBE_1,64.937,-61.995899,0.000000,89.999985
CUBE_3,64.939,486.613342,125.065590,-34.713455
CUBE_1,65.174,-60.574116,0.000000,89.999985
CUBE_3,65.176,490.245880,126.155273,-34.713455
CUBE_1,65.415,-59.129246,0.000000,89.999985
CUBE_3,65.417,493.936340,127.262367,-34.713455
CUBE_1,65.627,-57.859940,0.000000,89.999985
CUBE_3,65.628,497.176605,128.234390,-34.713455
CUBE_1,65.838,-56.591484,0.000000,89.999985
CUBE_3,65.842,500.445312,129.214798,-34.713455
CUBE_1,66.054,-55.293175,0.000000,89.999985
CUBE_3,66.080,504.092407,130.308838,-34.713455
CUBE_1,66.285,-53.907280,0.000000,89.999985
CUBE_3,66.287,507.274750,131.263596,-34.713455
CUBE_1,66.494,-52.657948,0.000000,89.999985
CUBE_3,66.496,510.465607,132.221024,-34.713455
CUBE_1,66.702,-51.406910,0.000000,89.999985
CUBE_3,66.704,513.661011,133.179932,-34.713455
CUBE_1,66.911,-50.156055,0.000000,89.999985
CUBE_3,66.913,516.853760,134.137619,-34.713455
CUBE_1,67.121,-48.891319,0.000000,89.999985
CUBE_3,67.123,520.085449,135.106918,-34.713455
CUBE_3,7.564,17.237448,1.751060,-124.715393
CUBE_2,7.567,-3.725736,0.292797,-204.445877
CUBE_3,7.831,17.237448,1.751060,-124.850800
